file,dt,t_m,z_m,z_ft,noaa_dt,dt_delta_sec
10\walton_lighthouse-2024-11-16-185420Z_000166_warped.csv,2024-11-16 18:54:20+00:00,-19.792329798866156,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000354_warped.csv,2024-11-16 19:46:11+00:00,-19.781293690982437,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000275_warped.csv,2024-11-16 18:54:20+00:00,-19.761384588184363,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
9\walton_lighthouse-2024-11-16-171421Z_000299_warped.csv,2024-11-16 17:14:21+00:00,-19.258367319837454,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
11\walton_lighthouse-2024-11-16-194611Z_000173_warped.csv,2024-11-16 19:46:11+00:00,-19.242846714217244,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-181420Z_000534_warped.csv,2024-11-16 18:14:20+00:00,-19.219552919209576,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
11\walton_lighthouse-2024-11-16-194611Z_000492_warped.csv,2024-11-16 19:46:11+00:00,-19.21180148098169,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000136_warped.csv,2024-11-16 19:46:11+00:00,-19.196276851885795,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000489_warped.csv,2024-11-16 19:46:11+00:00,-19.196276851885795,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000061_warped.csv,2024-11-16 18:54:20+00:00,-19.196276851885795,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000498_warped.csv,2024-11-16 19:46:11+00:00,-19.196276851885795,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000499_warped.csv,2024-11-16 19:46:11+00:00,-19.196276851885795,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000601_warped.csv,2024-11-16 20:00:15+00:00,-19.188505814443207,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-194611Z_000490_warped.csv,2024-11-16 19:46:11+00:00,-19.180750881298817,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000217_warped.csv,2024-11-16 19:46:11+00:00,-19.180750881298817,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000589_warped.csv,2024-11-16 20:00:15+00:00,-19.180750881298817,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000094_warped.csv,2024-11-16 18:54:20+00:00,-19.180750881298817,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000205_warped.csv,2024-11-16 19:46:11+00:00,-19.180750881298817,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000491_warped.csv,2024-11-16 19:46:11+00:00,-19.180750881298817,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000497_warped.csv,2024-11-16 19:46:11+00:00,-19.17298588258426,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000135_warped.csv,2024-11-16 19:46:11+00:00,-19.165223568005167,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000470_warped.csv,2024-11-16 19:46:11+00:00,-19.165223568005167,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000134_warped.csv,2024-11-16 19:46:11+00:00,-19.165223568005167,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000488_warped.csv,2024-11-16 19:46:11+00:00,-19.165223568005167,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000487_warped.csv,2024-11-16 19:46:11+00:00,-19.165223568005167,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000473_warped.csv,2024-11-16 19:46:11+00:00,-19.165223568005167,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000014_warped.csv,2024-11-16 19:46:11+00:00,-19.157459240643945,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000485_warped.csv,2024-11-16 19:46:11+00:00,-19.149694913282726,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000586_warped.csv,2024-11-16 20:00:15+00:00,-19.149694913282726,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-194611Z_000486_warped.csv,2024-11-16 19:46:11+00:00,-19.149694913282726,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000340_warped.csv,2024-11-16 19:46:11+00:00,-19.149694913282726,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000469_warped.csv,2024-11-16 19:46:11+00:00,-19.14969424133717,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000101_warped.csv,2024-11-16 19:46:11+00:00,-19.14969222707449,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000012_warped.csv,2024-11-16 20:00:15+00:00,-19.14192991397595,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000009_warped.csv,2024-11-16 18:54:20+00:00,-19.13416491466917,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-190007Z_000335_warped.csv,2024-11-16 19:00:07+00:00,-19.13416491466917,1.8105120000000001,5.94,2024-11-16 19:00:00+00:00,7.0
11\walton_lighthouse-2024-11-16-194611Z_000467_warped.csv,2024-11-16 19:46:11+00:00,-19.13416491466917,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000468_warped.csv,2024-11-16 19:46:11+00:00,-19.134164243066444,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000165_warped.csv,2024-11-16 18:54:20+00:00,-19.12639790222954,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-181420Z_000573_warped.csv,2024-11-16 18:14:20+00:00,-19.11863357285016,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
11\walton_lighthouse-2024-11-16-194611Z_000227_warped.csv,2024-11-16 19:46:11+00:00,-19.113081623686856,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000102_warped.csv,2024-11-16 20:00:15+00:00,-19.103100891176354,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000167_warped.csv,2024-11-16 18:54:20+00:00,-19.08756686389706,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000226_warped.csv,2024-11-16 19:46:11+00:00,-19.08756686389706,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000431_warped.csv,2024-11-16 18:54:20+00:00,-19.08756686389706,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
9\walton_lighthouse-2024-11-16-173155Z_000355_warped.csv,2024-11-16 17:31:55+00:00,-19.06425507627418,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
10\walton_lighthouse-2024-11-16-185420Z_000332_warped.csv,2024-11-16 18:54:20+00:00,-18.626410122684263,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000056_warped.csv,2024-11-16 18:54:20+00:00,-18.53292205731272,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000477_warped.csv,2024-11-16 19:46:11+00:00,-18.51733598986327,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000478_warped.csv,2024-11-16 19:46:11+00:00,-18.51733598986327,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000206_warped.csv,2024-11-16 20:00:15+00:00,-18.51733598986327,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-194611Z_000471_warped.csv,2024-11-16 19:46:11+00:00,-18.51733598986327,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000493_warped.csv,2024-11-16 19:46:11+00:00,-18.50174857233508,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000474_warped.csv,2024-11-16 19:46:11+00:00,-18.50174857233508,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000472_warped.csv,2024-11-16 19:46:11+00:00,-18.50174857233508,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000494_warped.csv,2024-11-16 19:46:11+00:00,-18.50174857233508,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000067_warped.csv,2024-11-16 18:54:20+00:00,-18.50174857233508,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000495_warped.csv,2024-11-16 19:46:11+00:00,-18.48615980477488,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000437_warped.csv,2024-11-16 18:54:20+00:00,-18.48615980477488,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000355_warped.csv,2024-11-16 19:46:11+00:00,-18.48615980477488,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000496_warped.csv,2024-11-16 19:46:11+00:00,-18.48615980477488,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
9\walton_lighthouse-2024-11-16-171421Z_000217_warped.csv,2024-11-16 17:14:21+00:00,-18.01825932486782,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
11\walton_lighthouse-2024-11-16-194611Z_000175_warped.csv,2024-11-16 19:46:11+00:00,-17.95571816124801,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000112_warped.csv,2024-11-16 18:54:20+00:00,-17.947899159377368,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-200015Z_000103_warped.csv,2024-11-16 20:00:15+00:00,-17.924439439503,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-194611Z_000211_warped.csv,2024-11-16 19:46:11+00:00,-17.916619080649195,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000214_warped.csv,2024-11-16 19:46:11+00:00,-17.916619080649195,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000204_warped.csv,2024-11-16 20:00:15+00:00,-17.916619080649195,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000276_warped.csv,2024-11-16 18:54:20+00:00,-17.916619080649195,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000277_warped.csv,2024-11-16 18:54:20+00:00,-17.916618401417335,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-200015Z_000207_warped.csv,2024-11-16 20:00:15+00:00,-17.900977004477863,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-194611Z_000480_warped.csv,2024-11-16 19:46:11+00:00,-17.900974290191954,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000210_warped.csv,2024-11-16 20:00:15+00:00,-17.8931552883915,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
12\walton_lighthouse-2024-11-16-200015Z_000205_warped.csv,2024-11-16 20:00:15+00:00,-17.88533357230514,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-194611Z_000483_warped.csv,2024-11-16 19:46:11+00:00,-17.88533085714647,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000602_warped.csv,2024-11-16 20:00:15+00:00,-17.885322711374357,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-190007Z_000337_warped.csv,2024-11-16 19:00:07+00:00,-17.879718734107925,1.8105120000000001,5.94,2024-11-16 19:00:00+00:00,7.0
10\walton_lighthouse-2024-11-16-185420Z_000440_warped.csv,2024-11-16 18:54:20+00:00,-17.869686066159304,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000338_warped.csv,2024-11-16 19:46:11+00:00,-17.86968267201027,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000137_warped.csv,2024-11-16 20:00:15+00:00,-17.869671809785814,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000055_warped.csv,2024-11-16 18:54:20+00:00,-17.861865707835427,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000115_warped.csv,2024-11-16 18:54:20+00:00,-17.861861633924605,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000484_warped.csv,2024-11-16 19:46:11+00:00,-17.861861633924605,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000203_warped.csv,2024-11-16 20:00:15+00:00,-17.861857561096894,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-194611Z_000206_warped.csv,2024-11-16 19:46:11+00:00,-17.85404263364375,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000476_warped.csv,2024-11-16 19:46:11+00:00,-17.85404263364375,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000133_warped.csv,2024-11-16 19:46:11+00:00,-17.85404263364375,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000013_warped.csv,2024-11-16 20:00:15+00:00,-17.85404263364375,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000438_warped.csv,2024-11-16 18:54:20+00:00,-17.854039917838243,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000057_warped.csv,2024-11-16 18:54:20+00:00,-17.84621888074225,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000059_warped.csv,2024-11-16 18:54:20+00:00,-17.84621888074225,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000244_warped.csv,2024-11-16 18:54:20+00:00,-17.846205300327604,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000216_warped.csv,2024-11-16 19:46:11+00:00,-17.838395127840744,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000132_warped.csv,2024-11-16 19:46:11+00:00,-17.838395127840744,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000136_warped.csv,2024-11-16 20:00:15+00:00,-17.838395127840744,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000060_warped.csv,2024-11-16 18:54:20+00:00,-17.838395127840744,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000479_warped.csv,2024-11-16 19:46:11+00:00,-17.838392411785847,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000139_warped.csv,2024-11-16 20:00:15+00:00,-17.83277803144096,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000058_warped.csv,2024-11-16 18:54:20+00:00,-17.83277803144096,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000125_warped.csv,2024-11-16 18:54:20+00:00,-17.82274626337135,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
9\walton_lighthouse-2024-11-16-171421Z_000549_warped.csv,2024-11-16 17:14:21+00:00,-17.82274626337135,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
12\walton_lighthouse-2024-11-16-200015Z_000138_warped.csv,2024-11-16 20:00:15+00:00,-17.81492115245797,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000161_warped.csv,2024-11-16 18:54:20+00:00,-17.807096041544593,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000523_warped.csv,2024-11-16 18:54:20+00:00,-17.807096041544593,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000162_warped.csv,2024-11-16 18:54:20+00:00,-17.807096041544593,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000240_warped.csv,2024-11-16 18:54:20+00:00,-17.807096041544593,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000093_warped.csv,2024-11-16 18:54:20+00:00,-17.760137222491558,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-204421Z_000591_warped.csv,2024-11-16 20:44:21+00:00,-17.736653056058245,1.0789920000000002,3.54,2024-11-16 20:42:00+00:00,141.0
10\walton_lighthouse-2024-11-16-185420Z_000278_warped.csv,2024-11-16 18:54:20+00:00,-17.263776367986534,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000450_warped.csv,2024-11-16 18:54:20+00:00,-17.263776367986534,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000230_warped.csv,2024-11-16 19:46:11+00:00,-17.232371996118722,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000451_warped.csv,2024-11-16 18:54:20+00:00,-17.232371996118722,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-200015Z_000141_warped.csv,2024-11-16 20:00:15+00:00,-17.232371996118722,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000053_warped.csv,2024-11-16 18:54:20+00:00,-17.2166677626701,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-204421Z_000597_warped.csv,2024-11-16 20:44:21+00:00,-17.2166677626701,1.0789920000000002,3.54,2024-11-16 20:42:00+00:00,141.0
11\walton_lighthouse-2024-11-16-194611Z_000482_warped.csv,2024-11-16 19:46:11+00:00,-17.20096216315187,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000575_warped.csv,2024-11-16 19:46:11+00:00,-17.20096216315187,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000066_warped.csv,2024-11-16 18:54:20+00:00,-17.18525519787573,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000481_warped.csv,2024-11-16 19:46:11+00:00,-17.18525519787573,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
12\walton_lighthouse-2024-11-16-200015Z_000140_warped.csv,2024-11-16 20:00:15+00:00,-17.18525519787573,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-194611Z_000229_warped.csv,2024-11-16 19:46:11+00:00,-17.16954686687282,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000527_warped.csv,2024-11-16 18:54:20+00:00,-16.68208363115029,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000349_warped.csv,2024-11-16 18:54:20+00:00,-16.626936272897385,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000338_warped.csv,2024-11-16 18:54:20+00:00,-16.626936272897385,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000342_warped.csv,2024-11-16 18:54:20+00:00,-16.619056509782613,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000345_warped.csv,2024-11-16 18:54:20+00:00,-16.619056509782613,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000178_warped.csv,2024-11-16 19:46:11+00:00,-16.619056509782613,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000281_warped.csv,2024-11-16 18:54:20+00:00,-16.61117674666784,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000017_warped.csv,2024-11-16 19:46:11+00:00,-16.61117674666784,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000346_warped.csv,2024-11-16 18:54:20+00:00,-16.61117674666784,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-200015Z_000135_warped.csv,2024-11-16 20:00:15+00:00,-16.61117674666784,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-194611Z_000358_warped.csv,2024-11-16 19:46:11+00:00,-16.603296296918,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000299_warped.csv,2024-11-16 18:54:20+00:00,-16.59541584716816,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-200015Z_000541_warped.csv,2024-11-16 20:00:15+00:00,-16.59541584716816,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
12\walton_lighthouse-2024-11-16-200015Z_000134_warped.csv,2024-11-16 20:00:15+00:00,-16.59541584716816,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000348_warped.csv,2024-11-16 18:54:20+00:00,-16.59541584716816,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-194611Z_000176_warped.csv,2024-11-16 19:46:11+00:00,-16.589734873409864,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
10\walton_lighthouse-2024-11-16-185420Z_000099_warped.csv,2024-11-16 18:54:20+00:00,-16.589734873409864,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
11\walton_lighthouse-2024-11-16-190007Z_000339_warped.csv,2024-11-16 19:00:07+00:00,-16.58753471188193,1.8105120000000001,5.94,2024-11-16 19:00:00+00:00,7.0
10\walton_lighthouse-2024-11-16-185420Z_000449_warped.csv,2024-11-16 18:54:20+00:00,-16.58753471188193,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000447_warped.csv,2024-11-16 18:54:20+00:00,-16.58753471188193,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-200015Z_000131_warped.csv,2024-11-16 20:00:15+00:00,-16.587533338970196,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000049_warped.csv,2024-11-16 18:54:20+00:00,-16.5796535765957,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-200015Z_000208_warped.csv,2024-11-16 20:00:15+00:00,-16.5796535765957,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
12\walton_lighthouse-2024-11-16-200015Z_000105_warped.csv,2024-11-16 20:00:15+00:00,-16.5796535765957,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000122_warped.csv,2024-11-16 18:54:20+00:00,-16.5796535765957,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000443_warped.csv,2024-11-16 18:54:20+00:00,-16.5796535765957,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000279_warped.csv,2024-11-16 18:54:20+00:00,-16.5796535765957,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-200015Z_000596_warped.csv,2024-11-16 20:00:15+00:00,-16.5796535765957,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
12\walton_lighthouse-2024-11-16-200015Z_000014_warped.csv,2024-11-16 20:00:15+00:00,-16.5796535765957,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
12\walton_lighthouse-2024-11-16-200015Z_000345_warped.csv,2024-11-16 20:00:15+00:00,-16.5796535765957,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
12\walton_lighthouse-2024-11-16-200015Z_000133_warped.csv,2024-11-16 20:00:15+00:00,-16.579652889220355,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
10\walton_lighthouse-2024-11-16-185420Z_000444_warped.csv,2024-11-16 18:54:20+00:00,-16.579652889220355,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
12\walton_lighthouse-2024-11-16-200015Z_000142_warped.csv,2024-11-16 20:00:15+00:00,-16.56388993127255,1.426464,4.68,2024-11-16 20:00:00+00:00,15.0
11\walton_lighthouse-2024-11-16-194611Z_000357_warped.csv,2024-11-16 19:46:11+00:00,-16.56388993127255,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
11\walton_lighthouse-2024-11-16-194611Z_000213_warped.csv,2024-11-16 19:46:11+00:00,-16.56388993127255,1.511808,4.96,2024-11-16 19:48:00+00:00,109.0
