#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2024 10 01 11 26 999 99.0 99.0  1.67 11.76  6.33  40 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 01 11 56 999 99.0 99.0  1.87 11.76  7.14  47 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 01 12 26 999 99.0 99.0  1.85 11.11  6.89  47 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 01 12 56 999 99.0 99.0  1.75 11.76  6.67  51 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 01 13 26 999 99.0 99.0  1.85 11.11  6.52  48 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 01 13 56 999 99.0 99.0  1.81 11.11  6.25  52 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 01 14 26 999 99.0 99.0  2.00 11.11  6.29  57 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 01 14 56 999 99.0 99.0  2.00 11.76  6.17  54 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 01 15 26 999 99.0 99.0  1.98 11.11  5.92  61 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 01 15 56 999 99.0 99.0  1.97 11.76  5.96  48 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 16 26 999 99.0 99.0  1.87 11.11  5.83  57 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 16 56 999 99.0 99.0  1.93 11.11  5.88  45 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 17 26 999 99.0 99.0  1.80 11.11  5.83  45 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 17 56 999 99.0 99.0  1.86 11.11  5.91  49 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 18 26 999 99.0 99.0  1.85 10.53  6.15  57 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 18 56 999 99.0 99.0  1.74 11.11  5.66  48 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 19 26 999 99.0 99.0  1.74 10.53  5.77  51 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 19 56 999 99.0 99.0  1.62 11.11  5.72  51 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 20 26 999 99.0 99.0  1.67 11.11  5.68  61 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 20 56 999 99.0 99.0  1.57  9.09  5.68  61 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 21 26 999 99.0 99.0  1.74 10.53  5.82  62 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 21 56 999 99.0 99.0  1.77 11.11  5.85  52 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 22 26 999 99.0 99.0  1.66  9.88  5.64  52 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 22 56 999 99.0 99.0  1.83 11.11  6.02  62 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 23 26 999 99.0 99.0  1.80  8.33  5.65  58 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 01 23 56 999 99.0 99.0  1.79 11.11  5.86  54 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 02 00 26 999 99.0 99.0  1.74 10.53  5.82  57 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 02 00 56 999 99.0 99.0  1.89 11.11  6.14  57 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 02 01 26 999 99.0 99.0  1.83  9.09  5.78  66 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 02 01 56 999 99.0 99.0  1.88  9.88  6.01  61 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 02 02 26 999 99.0 99.0  1.87  8.33  6.08  62 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 02 56 999 99.0 99.0  1.91  7.69  5.76  64 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 03 26 999 99.0 99.0  1.82  8.33  5.81  61 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 03 56 999 99.0 99.0  1.83  8.33  5.82  65 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 04 26 999 99.0 99.0  1.80 10.53  5.82  48 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 04 56 999 99.0 99.0  1.90  8.33  5.79  68 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 05 26 999 99.0 99.0  1.97  7.69  5.77  62 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 05 56 999 99.0 99.0  1.97  9.09  5.81  58 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 02 06 26 999 99.0 99.0  2.06  8.33  5.87  71 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 06 56 999 99.0 99.0  2.15  6.67  6.04  51 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 07 26 999 99.0 99.0  2.09  7.14  5.88  62 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 07 56 999 99.0 99.0  2.11  8.33  6.00  58 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 08 26 999 99.0 99.0  2.10 11.11  5.87  59 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 08 56 999 99.0 99.0  2.04  9.88  6.04  58 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 09 26 999 99.0 99.0  1.96  9.88  5.78  55 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 09 56 999 99.0 99.0  2.15 10.53  5.99  59 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 02 10 26 999 99.0 99.0  2.04 11.11  5.94  41 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 02 10 56 999 99.0 99.0  1.81 11.11  5.64  40 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 02 11 26 999 99.0 99.0  1.95 10.53  6.17  59 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 02 11 56 999 99.0 99.0  1.84 10.53  5.92  55 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 02 12 26 999 99.0 99.0  1.82 10.53  5.75  64 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 02 12 56 999 99.0 99.0  1.83 11.11  6.01  66 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 02 13 26 999 99.0 99.0  1.79 11.11  5.95  61 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 02 13 56 999 99.0 99.0  1.84 11.11  6.09  59 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 02 14 26 999 99.0 99.0  1.86 10.53  6.01  47 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 02 14 56 999 99.0 99.0  1.86  9.88  6.13  52 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 15 26 999 99.0 99.0  1.77 10.53  6.05  57 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 15 56 999 99.0 99.0  1.79 11.11  6.24  62 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 16 26 999 99.0 99.0  1.71 10.53  6.15  62 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 16 56 999 99.0 99.0  1.70  9.88  6.20  48 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 02 17 26 999 99.0 99.0  1.74 11.11  6.14  54 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 02 17 56 999 99.0 99.0  1.90  9.88  6.47  68 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 18 26 999 99.0 99.0  1.93  9.88  6.48  64 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 18 56 999 99.0 99.0  1.96 10.53  6.62  48 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 19 26 999 99.0 99.0  1.97  9.88  6.47  51 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 19 56 999 99.0 99.0  1.94  8.33  6.24  51 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 02 20 26 999 99.0 99.0  1.93 10.53  6.52  58 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 02 20 56 999 99.0 99.0  2.04  7.69  6.36  51 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 02 21 26 999 99.0 99.0  1.93 11.11  6.35  59 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 02 21 56 999 99.0 99.0  1.98 11.11  6.34  49 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 22 56 999 99.0 99.0  1.97  9.09  6.73  57 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 23 26 999 99.0 99.0  2.05 11.11  6.62  48 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 02 23 56 999 99.0 99.0  2.01 11.11  6.80  51 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 00 26 999 99.0 99.0  1.95  9.88  6.44  51 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 00 56 999 99.0 99.0  2.05 11.76  6.59  52 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 01 26 999 99.0 99.0  2.07 12.50  6.83  49 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 01 56 999 99.0 99.0  2.04 11.11  6.68  64 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 03 02 26 999 99.0 99.0  2.04 11.76  6.91  49 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 03 02 56 999 99.0 99.0  2.17 12.50  6.97  59 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 03 03 26 999 99.0 99.0  2.05 10.53  6.77  61 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 03 56 999 99.0 99.0  2.09 11.76  6.94  65 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 04 26 999 99.0 99.0  2.30 12.50  7.47  51 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 04 56 999 99.0 99.0  2.13 11.11  7.15  62 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 05 26 999 99.0 99.0  2.25 10.53  7.14  59 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 05 56 999 99.0 99.0  2.31 10.53  7.19  75 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 06 26 999 99.0 99.0  2.30 11.11  7.39  68 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 06 56 999 99.0 99.0  2.28 11.76  7.25  58 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 07 26 999 99.0 99.0  2.32 10.53  7.26  65 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 07 56 999 99.0 99.0  2.38  9.88  7.40  71 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 08 26 999 99.0 99.0  2.29  9.88  7.35  66 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 08 56 999 99.0 99.0  2.23 10.53  7.42  72 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 09 26 999 99.0 99.0  2.16  9.88  7.25  72 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 09 56 999 99.0 99.0  2.17  9.88  7.15  75 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 10 26 999 99.0 99.0  2.19  9.88  7.37  71 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 10 56 999 99.0 99.0  1.93 11.11  6.90  68 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 11 26 999 99.0 99.0  2.08 10.53  7.05  69 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 11 56 999 99.0 99.0  2.19  9.88  7.33  61 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 12 26 999 99.0 99.0  1.96 10.53  7.04  54 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 12 56 999 99.0 99.0  1.93  9.09  6.86  62 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 13 26 999 99.0 99.0  1.94 10.53  6.94  64 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 13 56 999 99.0 99.0  2.00 10.53  7.19  75 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 14 26 999 99.0 99.0  1.83  9.88  6.61  75 9999.0 999.0  22.6 999.0 99.0 99.00
2024 10 03 14 56 999 99.0 99.0  1.83  9.88  6.42  62 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 03 15 26 999 99.0 99.0  1.88  9.88  6.65  69 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 03 15 56 999 99.0 99.0  1.85 10.53  6.31  75 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 16 26 999 99.0 99.0  1.84 11.11  6.36  64 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 16 56 999 99.0 99.0  1.86  9.88  6.40  73 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 17 26 999 99.0 99.0  1.79 11.76  6.07  66 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 17 56 999 99.0 99.0  1.77 10.53  6.25  71 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 03 18 26 999 99.0 99.0  1.75  9.09  6.27  72 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 18 56 999 99.0 99.0  1.74  9.09  6.48  87 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 19 26 999 99.0 99.0  1.67  9.88  6.27  73 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 03 19 56 999 99.0 99.0  1.81 10.53  6.32  68 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 20 26 999 99.0 99.0  1.75  9.09  6.47  71 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 20 56 999 99.0 99.0  1.75  9.09  6.48  82 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 21 26 999 99.0 99.0  1.71  9.09  6.38  69 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 03 21 56 999 99.0 99.0  1.53  9.09  5.97  79 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 03 22 26 999 99.0 99.0  1.60  7.69  6.13  69 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 03 22 56 999 99.0 99.0  1.61  9.88  6.34  69 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 03 23 26 999 99.0 99.0  1.65  9.88  6.39  69 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 03 23 56 999 99.0 99.0  1.54 11.11  6.17  59 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 04 00 26 999 99.0 99.0  1.60  9.88  6.35  58 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 04 00 56 999 99.0 99.0  1.61  9.88  6.56  72 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 01 26 999 99.0 99.0  1.57 10.53  6.35  72 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 01 56 999 99.0 99.0  1.53  9.88  6.51  75 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 02 26 999 99.0 99.0  1.64 10.53  6.91  71 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 02 56 999 99.0 99.0  1.59  9.88  6.61  78 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 03 26 999 99.0 99.0  1.58 10.53  6.83  72 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 03 56 999 99.0 99.0  1.52  9.88  6.61  65 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 04 26 999 99.0 99.0  1.52 11.11  6.66  68 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 04 56 999 99.0 99.0  1.56  9.88  6.84  79 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 05 26 999 99.0 99.0  1.53  9.09  6.76  79 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 05 56 999 99.0 99.0  1.53  9.09  6.96  75 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 06 26 999 99.0 99.0  1.48  9.09  6.65  73 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 07 26 999 99.0 99.0  1.51  9.09  6.52  76 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 07 56 999 99.0 99.0  1.51  9.09  6.75  82 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 04 08 26 999 99.0 99.0  1.49  9.88  6.77  78 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 08 56 999 99.0 99.0  1.45  9.09  6.61  69 9999.0 999.0  22.7 999.0 99.0 99.00
2024 10 04 09 26 999 99.0 99.0  1.38  9.09  6.53  73 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 09 56 999 99.0 99.0  1.49  8.33  6.58  71 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 10 26 999 99.0 99.0  1.43  9.09  6.56  72 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 10 56 999 99.0 99.0  1.53  8.33  6.62  73 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 11 26 999 99.0 99.0  1.44  9.09  6.58  79 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 11 56 999 99.0 99.0  1.30  9.09  6.18  72 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 12 26 999 99.0 99.0  1.45  9.09  6.61  72 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 12 56 999 99.0 99.0  1.55  9.09  6.78  79 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 13 26 999 99.0 99.0  1.42  9.09  6.29  69 9999.0 999.0  22.8 999.0 99.0 99.00
2024 10 04 13 56 999 99.0 99.0  1.39  9.09  6.26  79 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 14 26 999 99.0 99.0  1.42  9.88  6.41  76 9999.0 999.0  22.9 999.0 99.0 99.00
2024 10 04 14 56 999 99.0 99.0  1.41  8.33  6.43  87 9999.0 999.0  23.0 999.0 99.0 99.00
2024 10 04 15 26 999 99.0 99.0  1.49  9.09  6.59  79 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 04 15 56 999 99.0 99.0  1.43 10.53  6.45  59 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 04 16 26 999 99.0 99.0  1.39  9.09  6.30  80 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 04 16 56 999 99.0 99.0  1.50  9.88  6.65  71 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 04 17 26 999 99.0 99.0  1.53  9.88  6.84  72 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 04 17 56 999 99.0 99.0  1.46  9.88  6.73  73 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 04 18 26 999 99.0 99.0  1.46 10.53  6.57  79 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 04 18 56 999 99.0 99.0  1.37  9.09  6.69  76 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 04 19 26 999 99.0 99.0  1.29 10.53  6.49  54 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 04 19 56 999 99.0 99.0  1.34 10.53  6.75  64 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 04 20 26 999 99.0 99.0  1.30 11.11  6.64  65 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 04 20 56 999 99.0 99.0  1.33 11.11  6.76  66 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 04 21 26 999 99.0 99.0  1.33  9.88  6.67  76 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 04 21 56 999 99.0 99.0  1.41  9.88  7.04  66 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 04 22 26 999 99.0 99.0  1.36 10.53  6.67  55 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 04 22 56 999 99.0 99.0  1.28 10.53  6.53  61 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 04 23 26 999 99.0 99.0  1.37  9.88  6.85  73 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 04 23 56 999 99.0 99.0  1.41 11.11  6.80  61 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 00 26 999 99.0 99.0  1.24  9.88  6.57  62 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 00 56 999 99.0 99.0  1.30 10.53  6.85  54 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 01 26 999 99.0 99.0  1.32 11.11  7.01  65 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 01 56 999 99.0 99.0  1.33  9.88  6.98  79 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 02 26 999 99.0 99.0  1.46  9.88  7.54  66 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 02 56 999 99.0 99.0  1.42 11.11  7.43  62 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 03 26 999 99.0 99.0  1.29 12.50  7.18  72 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 03 56 999 99.0 99.0  1.32 11.76  7.40  72 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 04 26 999 99.0 99.0  1.41  9.88  7.41  79 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 04 56 999 99.0 99.0  1.39 11.76  7.83  62 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 05 26 999 99.0 99.0  1.28 10.53  7.29  69 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 05 56 999 99.0 99.0  1.24 11.76  7.27  72 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 06 26 999 99.0 99.0  1.30 11.11  7.39  49 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 06 56 999 99.0 99.0  1.30 11.11  7.54  58 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 07 26 999 99.0 99.0  1.32 11.11  7.41  54 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 07 56 999 99.0 99.0  1.20 11.76  7.11  58 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 08 26 999 99.0 99.0  1.25 11.76  7.12  71 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 08 56 999 99.0 99.0  1.39 11.11  7.71  64 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 09 26 999 99.0 99.0  1.29 11.11  7.30  69 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 09 56 999 99.0 99.0  1.17  9.88  7.16  71 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 10 26 999 99.0 99.0  1.30 10.53  7.48  65 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 10 56 999 99.0 99.0  1.20 11.76  7.43  54 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 11 26 999 99.0 99.0  1.18 11.76  6.92  64 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 11 56 999 99.0 99.0  1.16 11.76  6.93  64 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 12 26 999 99.0 99.0  1.27  9.88  7.42  64 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 12 56 999 99.0 99.0  1.18 11.76  7.22  58 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 13 26 999 99.0 99.0  1.19 11.76  7.19  55 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 13 56 999 99.0 99.0  1.14 11.11  7.02  61 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 14 26 999 99.0 99.0  1.18 10.53  7.09  68 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 05 14 56 999 99.0 99.0  1.17 11.11  7.06  58 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 15 26 999 99.0 99.0  1.17 11.76  6.93  62 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 15 56 999 99.0 99.0  1.13 11.11  6.57  58 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 05 16 26 999 99.0 99.0  1.13 10.53  6.60  57 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 05 16 56 999 99.0 99.0  1.11 10.53  6.28  66 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 05 17 26 999 99.0 99.0  1.11  9.88  6.38  61 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 05 17 56 999 99.0 99.0  1.21 11.76  6.76  62 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 05 18 26 999 99.0 99.0  1.14 10.53  6.16  69 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 05 18 56 999 99.0 99.0  1.17 11.11  6.29  68 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 05 19 26 999 99.0 99.0  1.13 11.11  6.01  55 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 05 19 56 999 99.0 99.0  1.15 11.11  5.98  68 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 05 20 26 999 99.0 99.0  1.21 10.53  6.23  76 9999.0 999.0  23.5 999.0 99.0 99.00
2024 10 05 20 56 999 99.0 99.0  1.22 10.53  6.35  68 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 05 21 26 999 99.0 99.0  1.23  9.88  5.96  79 9999.0 999.0  23.4 999.0 99.0 99.00
2024 10 05 21 56 999 99.0 99.0  1.18  9.88  5.76  73 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 05 22 26 999 99.0 99.0  1.22 10.53  5.62  71 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 05 22 56 999 99.0 99.0  1.39 10.53  5.96  66 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 05 23 26 999 99.0 99.0  1.32  9.88  5.86  72 9999.0 999.0  23.3 999.0 99.0 99.00
2024 10 05 23 56 999 99.0 99.0  1.31 11.76  5.73  72 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 00 26 999 99.0 99.0  1.34  9.88  5.69  69 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 00 56 999 99.0 99.0  1.36  9.09  5.68  72 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 01 26 999 99.0 99.0  1.40  9.09  5.71  79 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 01 56 999 99.0 99.0  1.40  9.09  5.86  79 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 02 26 999 99.0 99.0  1.45 14.29  6.25 103 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 02 56 999 99.0 99.0  1.42 10.53  5.98  65 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 03 26 999 99.0 99.0  1.43 11.11  6.14  71 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 03 56 999 99.0 99.0  1.39 10.53  5.97  55 9999.0 999.0  23.2 999.0 99.0 99.00
2024 10 06 04 26 999 99.0 99.0  1.42  9.88  6.11  69 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 04 56 999 99.0 99.0  1.36  9.88  5.97  66 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 05 26 999 99.0 99.0  1.29 14.29  5.86  92 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 05 56 999 99.0 99.0  1.37 10.53  6.08  69 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 06 26 999 99.0 99.0  1.33 10.53  6.06  73 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 06 56 999 99.0 99.0  1.34  9.88  6.11  73 9999.0 999.0  23.1 999.0 99.0 99.00
2024 10 06 07 26 999 99.0 99.0  1.33  9.88  6.12  62 9999.0 999.0  23.1 999.0 99.0 99.00
