X_warped,Y_warped,Z_m
189075.0,76050.0,5.1129999999999995
189077.0,76050.0,5.1129999999999995
189079.0,76050.0,5.1129999999999995
189081.0,76050.0,5.1129999999999995
189083.0,76050.0,5.1129999999999995
189085.0,76050.0,5.1129999999999995
189087.0,76050.0,5.1129999999999995
189089.0,76050.0,5.1129999999999995
189091.0,76050.0,5.1129999999999995
189093.0,76050.0,5.1129999999999995
189095.0,76050.0,5.1129999999999995
189097.0,76050.0,5.1129999999999995
189099.0,76050.0,5.1129999999999995
189101.0,76050.0,5.1129999999999995
189103.0,76050.0,5.1129999999999995
189105.0,76050.0,5.1129999999999995
189107.0,76050.0,5.1129999999999995
189109.0,76050.0,5.1129999999999995
189111.0,76050.0,5.1129999999999995
189113.0,76050.0,5.1129999999999995
189115.0,76050.0,5.1129999999999995
189117.0,76050.0,5.1129999999999995
189119.0,76050.0,5.1129999999999995
189121.0,76050.0,5.1129999999999995
189123.0,76050.0,5.1129999999999995
189125.0,76050.0,5.1129999999999995
188925.0,76052.0,2.2373430448899154
188927.0,76052.0,2.288302974324107
188929.0,76052.0,2.373909448251199
188931.0,76052.0,2.4697860896210884
188933.0,76052.0,2.554415952533682
188935.0,76052.0,2.616302103890019
188937.0,76052.0,2.6544905220601276
188939.0,76052.0,2.6744977272113237
188941.0,76052.0,2.6833727215908802
188943.0,76052.0,2.686679964497179
188945.0,76052.0,2.6876955751217375
188947.0,76052.0,2.687946438847223
188949.0,76052.0,2.6879932890281384
188951.0,76052.0,2.6879995694848233
188953.0,76052.0,2.687999974675577
188955.0,76052.0,2.6880000094238685
188957.0,76052.0,2.688000084814822
188959.0,76052.0,2.688000499465065
188961.0,76052.0,2.6880024645053116
188963.0,76052.0,2.6880172326968768
188965.0,76052.0,2.688135173929369
188967.0,76052.0,2.6888577226752517
188969.0,76052.0,2.692163954453923
188971.0,76052.0,2.7037675449937537
188973.0,76052.0,2.7361509597563214
188975.0,76052.0,2.8099059371324975
188977.0,76052.0,2.949788127215074
188979.0,76052.0,3.1737118317616875
188981.0,76052.0,3.47915893193118
188983.0,76052.0,3.8361106692637055
188985.0,76052.0,4.194446362907083
188987.0,76052.0,4.5034981142271375
188989.0,76052.0,4.732517940087054
188991.0,76052.0,4.879118011653959
188993.0,76052.0,4.9625434146947285
188995.0,76052.0,5.008645588496184
188997.0,76052.0,5.037441481556879
188999.0,76052.0,5.058908293557896
189001.0,76052.0,5.0756776176674565
189003.0,76052.0,5.087733721709534
189005.0,76052.0,5.095341455525492
189007.0,76052.0,5.099603720498412
189009.0,76052.0,5.101765148434329
189011.0,76052.0,5.1026707332751124
189013.0,76052.0,5.1027391617178885
189015.0,76052.0,5.102268057816783
189017.0,76052.0,5.1016349069344695
189019.0,76052.0,5.1012771676430075
189021.0,76052.0,5.101534086728869
189023.0,76052.0,5.102521306972033
189025.0,76052.0,5.104119604115128
189027.0,76052.0,5.106054576080439
189029.0,76052.0,5.1080107459334965
189031.0,76052.0,5.109726882094326
189033.0,76052.0,5.111052838168684
189035.0,76052.0,5.111958464829564
189037.0,76052.0,5.112504264512294
189039.0,76052.0,5.112792840882067
189041.0,76052.0,5.1129253702909745
189043.0,76052.0,5.112977431259412
189045.0,76052.0,5.112994496159455
189047.0,76052.0,5.112998989376994
189049.0,76052.0,5.112999877026859
189051.0,76052.0,5.112999993081259
189053.0,76052.0,5.112999999986513
189055.0,76052.0,5.112999999982055
189057.0,76052.0,5.112999999998596
189059.0,76052.0,5.1129999999999995
189061.0,76052.0,5.1129999999999995
189063.0,76052.0,5.1129999999999995
189065.0,76052.0,5.1129999999999995
189067.0,76052.0,5.1129999999999995
189069.0,76052.0,5.1129999999999995
189071.0,76052.0,5.1129999999999995
189073.0,76052.0,5.1129999999999995
189075.0,76052.0,5.1129999999999995
189077.0,76052.0,5.1129999999999995
189079.0,76052.0,5.1129999999999995
189081.0,76052.0,5.1129999999999995
189083.0,76052.0,5.1129999999999995
189085.0,76052.0,5.1129999999999995
189087.0,76052.0,5.1129999999999995
189089.0,76052.0,5.1129999999999995
189091.0,76052.0,5.1129999999999995
189093.0,76052.0,5.1129999999999995
189095.0,76052.0,5.1129999999999995
189097.0,76052.0,5.1129999999999995
189099.0,76052.0,5.1129999999999995
189101.0,76052.0,5.1129999999999995
189103.0,76052.0,5.1129999999999995
189105.0,76052.0,5.1129999999999995
189107.0,76052.0,5.1129999999999995
189109.0,76052.0,5.1129999999999995
189111.0,76052.0,5.1129999999999995
189113.0,76052.0,5.1129999999999995
189115.0,76052.0,5.1129999999999995
189117.0,76052.0,5.1129999999999995
189119.0,76052.0,5.1129999999999995
189121.0,76052.0,5.1129999999999995
189123.0,76052.0,5.1129999999999995
189125.0,76052.0,5.1129999999999995
188925.0,76054.0,2.0990730170040126
188927.0,76054.0,2.1590703969856375
188929.0,76054.0,2.2617562436497773
188931.0,76054.0,2.3804131143926153
188933.0,76054.0,2.4898720537250676
188935.0,76054.0,2.574623119321911
188937.0,76054.0,2.6307403926445403
188939.0,76054.0,2.662717312531191
188941.0,76054.0,2.678362639217049
188943.0,76054.0,2.6848875272241988
188945.0,76054.0,2.6871692323324687
188947.0,76054.0,2.687824273834933
188949.0,76054.0,2.687971965864716
188951.0,76054.0,2.68799704646648
188953.0,76054.0,2.687999856895023
188955.0,76054.0,2.68800049384
188957.0,76054.0,2.6880021130022436
188959.0,76054.0,2.6880075208765706
188961.0,76054.0,2.6880244250025287
188963.0,76054.0,2.6880926180843527
188965.0,76054.0,2.6884342140646953
188967.0,76054.0,2.6900057867496026
188969.0,76054.0,2.6958941096459785
188971.0,76054.0,2.7136827666632777
188973.0,76054.0,2.75777710888411
188975.0,76054.0,2.8490148399481274
188977.0,76054.0,3.0088408083932743
188979.0,76054.0,3.2481755143227375
188981.0,76054.0,3.5565048705479114
188983.0,76054.0,3.899242068448771
188985.0,76054.0,4.228089240710407
188987.0,76054.0,4.50002554229772
188989.0,76054.0,4.693992959728133
188991.0,76054.0,4.815352046458997
188993.0,76054.0,4.886894865561524
188995.0,76054.0,4.9339253733244455
188997.0,76054.0,4.972977129795658
188999.0,76054.0,5.009310814797793
189001.0,76054.0,5.041132176313943
189003.0,76054.0,5.065524664199788
189005.0,76054.0,5.081654463359597
189007.0,76054.0,5.090849541213184
189009.0,76054.0,5.0950665160917925
189011.0,76054.0,5.095877699805827
189013.0,76054.0,5.0943892442163765
189015.0,76054.0,5.091673340776335
189017.0,76054.0,5.088936282241042
189019.0,76054.0,5.087301665077066
189021.0,76054.0,5.087453132613713
189023.0,76054.0,5.089467305405162
189025.0,76054.0,5.092916744809369
189027.0,76054.0,5.097119753138745
189029.0,76054.0,5.101385967349156
189031.0,76054.0,5.105176238588271
189033.0,76054.0,5.108176850172196
189035.0,76054.0,5.110302429538472
189037.0,76054.0,5.111646118605669
189039.0,76054.0,5.112398757002664
189041.0,76054.0,5.112768083650347
189043.0,76054.0,5.112924288682276
189045.0,76054.0,5.112979853269552
189047.0,76054.0,5.112995889771532
189049.0,76054.0,5.112999423437247
189051.0,76054.0,5.112999957423979
189053.0,76054.0,5.11299999934788
189055.0,76054.0,5.112999999852408
189057.0,76054.0,5.1129999999903255
189059.0,76054.0,5.112999999997931
189061.0,76054.0,5.1129999999999995
189063.0,76054.0,5.1129999999999995
189065.0,76054.0,5.1129999999999995
189067.0,76054.0,5.1129999999999995
189069.0,76054.0,5.1129999999999995
189071.0,76054.0,5.1129999999999995
189073.0,76054.0,5.1129999999999995
189075.0,76054.0,5.1129999999999995
189077.0,76054.0,5.1129999999999995
189079.0,76054.0,5.1129999999999995
189081.0,76054.0,5.1129999999999995
189083.0,76054.0,5.1129999999999995
189085.0,76054.0,5.1129999999999995
189087.0,76054.0,5.1129999999999995
189089.0,76054.0,5.1129999999999995
189091.0,76054.0,5.1129999999999995
189093.0,76054.0,5.1129999999999995
189095.0,76054.0,5.1129999999999995
189097.0,76054.0,5.1129999999999995
189099.0,76054.0,5.1129999999999995
189101.0,76054.0,5.1129999999999995
189103.0,76054.0,5.1129999999999995
189105.0,76054.0,5.1129999999999995
189107.0,76054.0,5.1129999999999995
189109.0,76054.0,5.1129999999999995
189111.0,76054.0,5.1129999999999995
189113.0,76054.0,5.1129999999999995
189115.0,76054.0,5.1129999999999995
189117.0,76054.0,5.1129999999999995
189119.0,76054.0,5.1129999999999995
189121.0,76054.0,5.1129999999999995
189123.0,76054.0,5.1129999999999995
189125.0,76054.0,5.1129999999999995
188925.0,76056.0,1.9689822456488615
188927.0,76056.0,2.0331430365996983
188929.0,76056.0,2.1454847055505106
188931.0,76056.0,2.28023157450715
188933.0,76056.0,2.411020109664876
188935.0,76056.0,2.5189074913340472
188937.0,76056.0,2.595884415180736
188939.0,76056.0,2.6436442999874483
188941.0,76056.0,2.6693460306690175
188943.0,76056.0,2.6812594492141066
188945.0,76056.0,2.685949937380828
188947.0,76056.0,2.687491357585836
188949.0,76056.0,2.6879008463867957
188951.0,76056.0,2.687986049177131
188953.0,76056.0,2.687999344799082
188955.0,76056.0,2.688003957364858
188957.0,76056.0,2.6880159197481457
188959.0,76056.0,2.6880509328923434
188961.0,76056.0,2.6881427162592906
188963.0,76056.0,2.6884070614542215
188965.0,76056.0,2.689322222644624
188967.0,76056.0,2.6925864405877724
188969.0,76056.0,2.7028899986274415
188971.0,76056.0,2.73026072320358
188973.0,76056.0,2.791270249338163
188975.0,76056.0,2.9064008374491928
188977.0,76056.0,3.0921407142705983
188979.0,76056.0,3.3502139332616996
188981.0,76056.0,3.660369525694781
188983.0,76056.0,3.9830903543982594
188985.0,76056.0,4.27309400739551
188987.0,76056.0,4.497161723098736
188989.0,76056.0,4.646170734807222
188991.0,76056.0,4.734953561260743
188993.0,76056.0,4.790809566951314
188995.0,76056.0,4.838665065367845
188997.0,76056.0,4.890995610638834
188999.0,76056.0,4.947196277189636
189001.0,76056.0,4.999640554809334
189003.0,76056.0,5.041215242296065
189005.0,76056.0,5.069059084970897
189007.0,76056.0,5.08426672117981
189009.0,76056.0,5.089532267896731
189011.0,76056.0,5.087635876963202
189013.0,76056.0,5.081194442600156
189015.0,76056.0,5.0729847814233295
189017.0,76056.0,5.065783905718253
189019.0,76056.0,5.0617510694993815
189021.0,76056.0,5.0618592229404555
189023.0,76056.0,5.065838752240336
189025.0,76056.0,5.07258773071218
189027.0,76056.0,5.080718956061598
189029.0,76056.0,5.088967040856972
189031.0,76056.0,5.096385891015199
189033.0,76056.0,5.102407755618182
189035.0,76056.0,5.1068306716353735
189037.0,76056.0,5.109756137042627
189039.0,76056.0,5.1114828662865035
189041.0,76056.0,5.112380631138101
189043.0,76056.0,5.112784780473026
189045.0,76056.0,5.112938561666141
189047.0,76056.0,5.112986366434227
189049.0,76056.0,5.112997862523908
189051.0,76056.0,5.112999809320132
189053.0,76056.0,5.112999996212128
189055.0,76056.0,5.113000000276082
189057.0,76056.0,5.1130000002044955
189059.0,76056.0,5.113000000012117
189061.0,76056.0,5.112999999997293
189063.0,76056.0,5.1129999999999995
189065.0,76056.0,5.1129999999999995
189067.0,76056.0,5.1129999999999995
189069.0,76056.0,5.1129999999999995
189071.0,76056.0,5.1129999999999995
189073.0,76056.0,5.1129999999999995
189075.0,76056.0,5.1129999999999995
189077.0,76056.0,5.1129999999999995
189079.0,76056.0,5.1129999999999995
189081.0,76056.0,5.1129999999999995
189083.0,76056.0,5.1129999999999995
189085.0,76056.0,5.1129999999999995
189087.0,76056.0,5.1129999999999995
189089.0,76056.0,5.1129999999999995
189091.0,76056.0,5.1129999999999995
189093.0,76056.0,5.1129999999999995
189095.0,76056.0,5.1129999999999995
189097.0,76056.0,5.1129999999999995
189099.0,76056.0,5.1129999999999995
189101.0,76056.0,5.1129999999999995
189103.0,76056.0,5.1129999999999995
189105.0,76056.0,5.1129999999999995
189107.0,76056.0,5.1129999999999995
189109.0,76056.0,5.1129999999999995
189111.0,76056.0,5.1129999999999995
189113.0,76056.0,5.1129999999999995
189115.0,76056.0,5.1129999999999995
189117.0,76056.0,5.1129999999999995
189119.0,76056.0,5.1129999999999995
189121.0,76056.0,5.1129999999999995
189123.0,76056.0,5.1129999999999995
189125.0,76056.0,5.1129999999999995
188925.0,76058.0,1.8573631584342978
188927.0,76058.0,1.9200981590955557
188929.0,76058.0,2.0330185923894177
188931.0,76058.0,2.1745396936133647
188933.0,76058.0,2.3200522023315084
188935.0,76058.0,2.4486225460316318
188937.0,76058.0,2.547757275604491
188939.0,76058.0,2.6147235566862337
188941.0,76058.0,2.654238569384491
188943.0,76058.0,2.674477877612009
188945.0,76058.0,2.68337276753653
188947.0,76058.0,2.6866801992054596
188949.0,76058.0,2.6876964306304987
188951.0,76058.0,2.687949303461956
188953.0,76058.0,2.688002903003623
188955.0,76058.0,2.6880313898164117
188957.0,76058.0,2.688096278658387
188959.0,76058.0,2.6882597253632046
188961.0,76058.0,2.6886331564491104
188963.0,76058.0,2.689499020549321
188965.0,76058.0,2.6917598412944805
188967.0,76058.0,2.698135721413371
188969.0,76058.0,2.7152375149493206
188971.0,76058.0,2.755610608014313
188973.0,76058.0,2.8374226330593393
188975.0,76058.0,2.9794462388046465
188977.0,76058.0,3.1915729812308022
188979.0,76058.0,3.465417036526077
188981.0,76058.0,3.7716141588963663
188983.0,76058.0,4.067709880021695
188985.0,76058.0,4.313711243569869
188987.0,76058.0,4.487530070965369
188989.0,76058.0,4.591940813560035
188991.0,76058.0,4.6502836349389
188993.0,76058.0,4.693307562954137
188995.0,76058.0,4.744910509742319
188997.0,76058.0,4.813321077589169
188999.0,76058.0,4.892021012345386
189001.0,76058.0,4.967330696842327
189003.0,76058.0,5.027384898378958
189005.0,76058.0,5.066577516378435
189007.0,76058.0,5.085267675011116
189009.0,76058.0,5.086995135008345
189011.0,76058.0,5.076567814792906
189013.0,76058.0,5.05937204011193
189015.0,76058.0,5.041072523926953
189017.0,76058.0,5.026688261422835
189019.0,76058.0,5.019441957589829
189021.0,76058.0,5.020163690983935
189023.0,76058.0,5.027662447545157
189025.0,76058.0,5.039688599879437
189027.0,76058.0,5.053862558268415
189029.0,76058.0,5.068198755869322
189031.0,76058.0,5.0812562484546575
189033.0,76058.0,5.092125019199346
189035.0,76058.0,5.100391929444213
189037.0,76058.0,5.106094950622724
189039.0,76058.0,5.1096231789351645
189041.0,76058.0,5.111552796395426
189043.0,76058.0,5.112469407579865
189045.0,76058.0,5.112838951207227
189047.0,76058.0,5.112961480755291
189049.0,76058.0,5.112993331446756
189051.0,76058.0,5.112999317960945
189053.0,76058.0,5.112999998793537
189055.0,76058.0,5.11300001402928
189057.0,76058.0,5.113000004856694
189059.0,76058.0,5.113000000785018
189061.0,76058.0,5.113000000044676
189063.0,76058.0,5.1129999999967515
189065.0,76058.0,5.1129999999999995
189067.0,76058.0,5.1129999999999995
189069.0,76058.0,5.1129999999999995
189071.0,76058.0,5.1129999999999995
189073.0,76058.0,5.1129999999999995
189075.0,76058.0,5.1129999999999995
189077.0,76058.0,5.1129999999999995
189079.0,76058.0,5.1129999999999995
189081.0,76058.0,5.1129999999999995
189083.0,76058.0,5.1129999999999995
189085.0,76058.0,5.1129999999999995
189087.0,76058.0,5.1129999999999995
189089.0,76058.0,5.1129999999999995
189091.0,76058.0,5.1129999999999995
189093.0,76058.0,5.1129999999999995
189095.0,76058.0,5.1129999999999995
189097.0,76058.0,5.1129999999999995
189099.0,76058.0,5.1129999999999995
189101.0,76058.0,5.1129999999999995
189103.0,76058.0,5.1129999999999995
189105.0,76058.0,5.1129999999999995
189107.0,76058.0,5.1129999999999995
189109.0,76058.0,5.1129999999999995
189111.0,76058.0,5.1129999999999995
189113.0,76058.0,5.1129999999999995
189115.0,76058.0,5.1129999999999995
189117.0,76058.0,5.1129999999999995
189119.0,76058.0,5.1129999999999995
189121.0,76058.0,5.1129999999999995
189123.0,76058.0,5.1129999999999995
189125.0,76058.0,5.1129999999999995
188925.0,76060.0,1.7692890221673327
188927.0,76060.0,1.8256720799864559
188929.0,76060.0,1.930583773563922
188931.0,76060.0,2.068941960359768
188933.0,76060.0,2.2206107364197765
188935.0,76060.0,2.364776910179368
188937.0,76060.0,2.4851129431391525
188939.0,76060.0,2.5735478582069247
188941.0,76060.0,2.6306009604441223
188943.0,76060.0,2.6627383318341002
188945.0,76060.0,2.678395322966063
188947.0,76060.0,2.6849179313551326
188949.0,76060.0,2.6872025220381084
188951.0,76060.0,2.6878753151074233
188953.0,76060.0,2.688072767558192
188955.0,76060.0,2.6882191122209687
188957.0,76060.0,2.6885017488848075
188959.0,76060.0,2.6891082532025243
188961.0,76060.0,2.6903312278555696
188963.0,76060.0,2.6927564355048434
188965.0,76060.0,2.697875296323821
188967.0,76060.0,2.70956678290512
188969.0,76060.0,2.736279907701059
188971.0,76060.0,2.7924613329359715
188973.0,76060.0,2.896547364648498
188975.0,76060.0,3.0639469171905254
188977.0,76060.0,3.2970365823753136
188979.0,76060.0,3.578258446246296
188981.0,76060.0,3.8721145301663378
188983.0,76060.0,4.136973349844217
188985.0,76060.0,4.34072280788013
188987.0,76060.0,4.472451385017089
188989.0,76060.0,4.544463338591644
188991.0,76060.0,4.585070625537436
188993.0,76060.0,4.6253579788140025
188995.0,76060.0,4.6864988987421246
188997.0,76060.0,4.77244203386201
188999.0,76060.0,4.871788455008505
189001.0,76060.0,4.966006450370093
189003.0,76060.0,5.039098865415303
189005.0,76060.0,5.082738053468737
189007.0,76060.0,5.096522859711017
189009.0,76060.0,5.085402776503488
189011.0,76060.0,5.057457474295973
189013.0,76060.0,5.022276190297682
189015.0,76060.0,4.989348109060831
189017.0,76060.0,4.966017652614885
189019.0,76060.0,4.955945741405582
189021.0,76060.0,4.958933499397109
189023.0,76060.0,4.972132914204617
189025.0,76060.0,4.991735190529028
189027.0,76060.0,5.014232933062095
189029.0,76060.0,5.036915377927644
189031.0,76060.0,5.057842941380105
189033.0,76060.0,5.075697121558289
189035.0,76060.0,5.089730640918703
189037.0,76060.0,5.099789628932082
189039.0,76060.0,5.106278842355255
189041.0,76060.0,5.109990148008851
189043.0,76060.0,5.1118396009324165
189045.0,76060.0,5.112625846002047
189047.0,76060.0,5.112903254042896
189049.0,76060.0,5.11298136134733
189051.0,76060.0,5.112997815335197
189053.0,76060.0,5.113000062352359
189055.0,76060.0,5.11300012126968
189057.0,76060.0,5.113000046462428
189059.0,76060.0,5.113000010516419
189061.0,76060.0,5.113000001421487
189063.0,76060.0,5.113000000083162
189065.0,76060.0,5.112999999996377
189067.0,76060.0,5.1129999999999995
189069.0,76060.0,5.1129999999999995
189071.0,76060.0,5.1129999999999995
189073.0,76060.0,5.1129999999999995
189075.0,76060.0,5.1129999999999995
189077.0,76060.0,5.1129999999999995
189079.0,76060.0,5.1129999999999995
189081.0,76060.0,5.1129999999999995
189083.0,76060.0,5.1129999999999995
189085.0,76060.0,5.1129999999999995
189087.0,76060.0,5.1129999999999995
189089.0,76060.0,5.1129999999999995
189091.0,76060.0,5.1129999999999995
189093.0,76060.0,5.1129999999999995
189095.0,76060.0,5.1129999999999995
189097.0,76060.0,5.1129999999999995
189099.0,76060.0,5.1129999999999995
189101.0,76060.0,5.1129999999999995
189103.0,76060.0,5.1129999999999995
189105.0,76060.0,5.1129999999999995
189107.0,76060.0,5.1129999999999995
189109.0,76060.0,5.1129999999999995
189111.0,76060.0,5.1129999999999995
189113.0,76060.0,5.1129999999999995
189115.0,76060.0,5.1129999999999995
189117.0,76060.0,5.1129999999999995
189119.0,76060.0,5.1129999999999995
189121.0,76060.0,5.1129999999999995
189123.0,76060.0,5.1129999999999995
189125.0,76060.0,5.1129999999999995
188925.0,76062.0,1.7048536131830656
188927.0,76062.0,1.7516323707567256
188929.0,76062.0,1.8421742160477217
188931.0,76062.0,1.9687315243205943
188933.0,76062.0,2.11749660187745
188935.0,76062.0,2.270134611089193
188937.0,76062.0,2.40820472538447
188939.0,76062.0,2.518506356482936
188941.0,76062.0,2.596128073403305
188943.0,76062.0,2.644026384863068
188945.0,76062.0,2.6697350923717122
188947.0,76062.0,2.6816221890794907
188949.0,76062.0,2.6863080059143325
188951.0,76062.0,2.6879285607220593
188953.0,76062.0,2.688573409419178
188955.0,76062.0,2.689164652447035
188957.0,76062.0,2.690171362533478
188959.0,76062.0,2.692044352777333
188961.0,76062.0,2.695410295726457
188963.0,76062.0,2.70130882198496
188965.0,76062.0,2.7118946851773496
188967.0,76062.0,2.7320497661761336
188969.0,76062.0,2.7714316373761623
188971.0,76062.0,2.845101160930992
188973.0,76062.0,2.970042701584143
188975.0,76062.0,3.157033520474075
188977.0,76062.0,3.4013815132924785
188979.0,76062.0,3.679198802533235
188981.0,76062.0,3.9533640737382734
188983.0,76062.0,4.187207181497378
188985.0,76062.0,4.358201945914359
188987.0,76062.0,4.465027887092455
188989.0,76062.0,4.525426400581986
188991.0,76062.0,4.567709737159753
188993.0,76062.0,4.619161107340616
188995.0,76062.0,4.696003510873679
188997.0,76062.0,4.797932330307805
188999.0,76062.0,4.910332848189654
189001.0,76062.0,5.012033509319771
189003.0,76062.0,5.084670727734586
189005.0,76062.0,5.11834892913891
189007.0,76062.0,5.112909853076168
189009.0,76062.0,5.076038220212682
189011.0,76062.0,5.020571434299807
189013.0,76062.0,4.961309292851168
189015.0,76062.0,4.91155821901101
189017.0,76062.0,4.88002114347829
189019.0,76062.0,4.869429246406276
189021.0,76062.0,4.877409279371992
189023.0,76062.0,4.8988451794791334
189025.0,76062.0,4.9282428523760675
189027.0,76062.0,4.9610970739326135
189029.0,76062.0,4.994142008328806
189031.0,76062.0,5.025026538169878
189033.0,76062.0,5.051991096388836
189035.0,76062.0,5.073824719169388
189037.0,76062.0,5.090016847134279
189039.0,76062.0,5.100859825738198
189041.0,76062.0,5.107319214772648
189043.0,76062.0,5.1106887118328395
189045.0,76062.0,5.1122008091244435
189047.0,76062.0,5.112772312081895
189049.0,76062.0,5.112949380453369
189051.0,76062.0,5.112992527690261
189053.0,76062.0,5.113000068969604
189055.0,76062.0,5.113000571434069
189057.0,76062.0,5.113000272239578
189059.0,76062.0,5.113000080511182
189061.0,76062.0,5.113000016296571
189063.0,76062.0,5.113000002110475
189065.0,76062.0,5.113000000122728
189067.0,76062.0,5.112999999996237
189069.0,76062.0,5.1129999999999995
189071.0,76062.0,5.1129999999999995
189073.0,76062.0,5.1129999999999995
189075.0,76062.0,5.1129999999999995
189077.0,76062.0,5.1129999999999995
189079.0,76062.0,5.1129999999999995
189081.0,76062.0,5.1129999999999995
189083.0,76062.0,5.1129999999999995
189085.0,76062.0,5.1129999999999995
189087.0,76062.0,5.1129999999999995
189089.0,76062.0,5.1129999999999995
189091.0,76062.0,5.1129999999999995
189093.0,76062.0,5.1129999999999995
189095.0,76062.0,5.1129999999999995
189097.0,76062.0,5.1129999999999995
189099.0,76062.0,5.1129999999999995
189101.0,76062.0,5.1129999999999995
189103.0,76062.0,5.1129999999999995
189105.0,76062.0,5.1129999999999995
189107.0,76062.0,5.1129999999999995
189109.0,76062.0,5.1129999999999995
189111.0,76062.0,5.1129999999999995
189113.0,76062.0,5.1129999999999995
189115.0,76062.0,5.1129999999999995
189117.0,76062.0,5.1129999999999995
189119.0,76062.0,5.1129999999999995
189121.0,76062.0,5.1129999999999995
189123.0,76062.0,5.1129999999999995
189125.0,76062.0,5.1129999999999995
188925.0,76064.0,1.660883072306483
188927.0,76064.0,1.6968213732144664
188929.0,76064.0,1.7696785189933513
188931.0,76064.0,1.8783958957245548
188933.0,76064.0,2.0161536410308165
188935.0,76064.0,2.1691762359791618
188937.0,76064.0,2.3193536791169134
188939.0,76064.0,2.449754066426074
188941.0,76064.0,2.549705777751561
188943.0,76064.0,2.6170513745636463
188945.0,76064.0,2.656631152889406
188947.0,76064.0,2.6767428503004727
188949.0,76064.0,2.685543880076661
188951.0,76064.0,2.6890666725890684
188953.0,76064.0,2.6908616884973977
188955.0,76064.0,2.6927313773937214
188957.0,76064.0,2.69566351283931
188959.0,76064.0,2.700546080923307
188961.0,76064.0,2.708493572123653
188963.0,76064.0,2.72109080979796
188965.0,76064.0,2.7410478974358217
188967.0,76064.0,2.773728598469947
188969.0,76064.0,2.828869027865539
188971.0,76064.0,2.9204760953316224
188973.0,76064.0,3.062520792824218
188975.0,76064.0,3.260849964221161
188977.0,76064.0,3.5056714752980622
188979.0,76064.0,3.7708617085849543
188981.0,76064.0,4.0223058998523165
188983.0,76064.0,4.231216613643259
188985.0,76064.0,4.384460794698716
188987.0,76064.0,4.487166080511843
188989.0,76064.0,4.557823772453712
188991.0,76064.0,4.62007399458174
188993.0,76064.0,4.693909264781691
188995.0,76064.0,4.788876588239764
188997.0,76064.0,4.900603918556358
188999.0,76064.0,5.012930180102366
189001.0,76064.0,5.104455335295214
189003.0,76064.0,5.156910300110113
189005.0,76064.0,5.161139357353722
189007.0,76064.0,5.119428557565865
189009.0,76064.0,5.044151763955811
189011.0,76064.0,4.954060626458112
189013.0,76064.0,4.869000367558332
189015.0,76064.0,4.804639078724691
189017.0,76064.0,4.768984820002512
189019.0,76064.0,4.76207236283807
189021.0,76064.0,4.778404377610228
189023.0,76064.0,4.810446479055905
189025.0,76064.0,4.851321164164678
189027.0,76064.0,4.89592061755644
189029.0,76064.0,4.940716090683298
189031.0,76064.0,4.983084169943308
189033.0,76064.0,5.020830210976129
189035.0,76064.0,5.0521883705790795
189037.0,76064.0,5.0761487795009375
189039.0,76064.0,5.092750251087235
189041.0,76064.0,5.103040972983125
189043.0,76064.0,5.10867460478374
189045.0,76064.0,5.111364571894715
189047.0,76064.0,5.11247091329633
189049.0,76064.0,5.1128579954524325
189051.0,76064.0,5.112971221379745
189053.0,76064.0,5.112997703760758
189055.0,76064.0,5.113001588977165
189057.0,76064.0,5.113001111428115
189059.0,76064.0,5.113000428578417
189061.0,76064.0,5.113000116133794
189063.0,76064.0,5.113000022294065
189065.0,76064.0,5.113000002754126
189067.0,76064.0,5.113000000158525
189069.0,76064.0,5.112999999996401
189071.0,76064.0,5.1129999999999995
189073.0,76064.0,5.1129999999999995
189075.0,76064.0,5.1129999999999995
189077.0,76064.0,5.1129999999999995
189079.0,76064.0,5.1129999999999995
189081.0,76064.0,5.1129999999999995
189083.0,76064.0,5.1129999999999995
189085.0,76064.0,5.1129999999999995
189087.0,76064.0,5.1129999999999995
189089.0,76064.0,5.1129999999999995
189091.0,76064.0,5.1129999999999995
189093.0,76064.0,5.1129999999999995
189095.0,76064.0,5.1129999999999995
189097.0,76064.0,5.1129999999999995
189099.0,76064.0,5.1129999999999995
189101.0,76064.0,5.1129999999999995
189103.0,76064.0,5.1129999999999995
189105.0,76064.0,5.1129999999999995
189107.0,76064.0,5.1129999999999995
189109.0,76064.0,5.1129999999999995
189111.0,76064.0,5.1129999999999995
189113.0,76064.0,5.1129999999999995
189115.0,76064.0,5.1129999999999995
189117.0,76064.0,5.1129999999999995
189119.0,76064.0,5.1129999999999995
189121.0,76064.0,5.1129999999999995
189123.0,76064.0,5.1129999999999995
189125.0,76064.0,5.1129999999999995
188925.0,76066.0,1.6327788369881493
188927.0,76066.0,1.6583971252785241
188929.0,76066.0,1.7132099762718163
188931.0,76066.0,1.8011803763635623
188933.0,76066.0,1.9219902624965886
188935.0,76066.0,2.0677986772911243
188937.0,76066.0,2.223416514462608
188939.0,76066.0,2.370457834787904
188941.0,76066.0,2.4931587641554094
188943.0,76066.0,2.5831537650784457
188945.0,76066.0,2.6406712208708636
188947.0,76066.0,2.6724131826315083
188949.0,76066.0,2.687561426767066
188951.0,76066.0,2.6943880005658305
188953.0,76066.0,2.6985457460588456
188955.0,76066.0,2.703238196782191
188957.0,76066.0,2.7102591240541845
188959.0,76066.0,2.7210764032579866
188961.0,76066.0,2.737356585157997
188963.0,76066.0,2.7611733618201835
188965.0,76066.0,2.795461552111895
